5sd	10sd	15sd	20sd	25sd	30sd	35sd	40sd
ENSG00000007402	0.201840516536564	0.151094253328763	0.104323946521025	0.06909120871266	0.0673500155374024	0.0432633970424099	0.032350364294186	0.0140892023737828
ENSG00000007516	0.163096880049523	0.116189035375133	0.102194342454234	0.0695978902832448	0.0658226634713393	0.0505705483697012	0.0371486675484401	0.00938175427007205
ENSG00000007520	0.0671114382115623	0.0575994552724187	0.0491937627491565	0.038558249374266	0.0368869072603776	0.0185207214244978	0.0120532983150786	0.00243406067612918
ENSG00000007541	0.176101871964148	0.129543829629289	0.0975213192069696	0.0514849410591606	0.0370997928965252	0.0195875867569394	0.0164814761323425	0.00633931669381767
ENSG00000007545	0.185369915378007	0.200330193500294	0.17811507567233	0.172323473157338	0.161228775492044	0.14584931017908	0.133334119924032	0.0587368624598946
ENSG00000007866	0.14012489618826	0.0903581835017104	0.0531520200500642	0.0477946153387814	0.0371928338376308	0.0312366305325799	0.0225058450742907	0.00851477221277248
ENSG00000007908	0.194085036395609	0.130243479056296	0.0849504922498227	0.0685720125055275	0.0552194708221651	0.0291516220731456	0.0104790571982519	0.00437303742984817
ENSG00000007923	0.118470139562223	0.0861008264357624	0.0618597049678704	0.0394352759216975	0.0373102068338211	0.0328862742902134	0.0183642300279138	0.00905366222485911
ENSG00000007933	0.198957390082518	0.125812243345873	0.11670960348986	0.0828397987092034	0.0705272099270428	0.0560395162081689	0.0403584968175021	0.0108248377017071
ENSG00000007944	0.121351504122417	0.0816289824805372	0.0585009145509302	0.0443413621725022	0.0337232972650141	0.0277769942596066	0.0168083238611346	0.00642221876133353
ENSG00000007968	0.137490228923799	0.0803008030006261	0.0504039735242376	0.0423576982296277	0.0298170030324299	0.0248462170695611	0.0172917723783033	0.00617706802093092
ENSG00000008018	0.0820434142812109	0.0861960854800904	0.0786291892369962	0.0705407123058024	0.0669460588521163	0.0637292312887569	0.0541726983909711	0.00251291542847088
ENSG00000008083	0.18542485765392	0.126718150772832	0.0967877621869866	0.0848655059285989	0.0762100227457001	0.0645888902433374	0.0589173083779637	0.0257634833547249
ENSG00000008086	0.166933774810978	0.154090836918024	0.15819694186393	0.156786709219257	0.147214623384585	0.125609912823819	0.11555872922136	0.0494269257466879
ENSG00000008118	0.166278793586669	0.088030802014469	0.0482747050869908	0.0440507622192595	0.0256542918085849	0.0169206606960808	0.0125431702790247	0.00204204567861802
ENSG00000008130	0.181860172231323	0.152343569522247	0.138025515597657	0.115570063869861	0.0732462039863831	0.0550504211354941	0.0279212359727341	0.00729354039449402
ENSG00000008196	0.0948206810443615	0.072804495620619	0.0444258424724326	0.0353763771205393	0.0272122150352384	0.0177131509389121	0.0141249274195883	0.0047561216018508
ENSG00000008197	0.197025558454648	0.129986098243749	0.0631212148633528	0.0307556096395371	0.0213329948160439	0.0135362597268762	0.00880155756723227	0.00353216010796591
ENSG00000008226	0.165106818228065	0.109816365700252	0.0754210617880034	0.0346325703240312	0.0329764876926408	0.0159863545744839	0.0124614591147125	0.00488327503567791
ENSG00000008256	0.121161385401097	0.0814395856271861	0.0547653071141217	0.0490221687321629	0.0328725287973134	0.0250466344000087	0.0151950176054688	0.0048681672702518
ENSG00000008277	0.134984582052742	0.120374894829687	0.107805940138625	0.104749185358573	0.0956093398076048	0.0853918462794152	0.0798686248565958	0.0189855592363581
ENSG00000008282	0.100490449307635	0.0775370868125841	0.0675249995888461	0.058001943107739	0.0367377916400409	0.0374797609177694	0.0194106259380869	0.00561489764557892
ENSG00000008283	0.135249650448879	0.0928736049653293	0.0657025620504983	0.0551006679370682	0.0354094289526713	0.0272855514085517	0.020158703967234	0.00652172271315326
ENSG00000008294	0.122118161233402	0.0969558771467457	0.0950856469463663	0.0722497350598283	0.0641155879946766	0.0511026261122147	0.0245149775392891	0.00791040062347867
ENSG00000008300	0.266119894944274	0.235196131087205	0.19745755721079	0.150535900855922	0.126694846860777	0.0770475588584116	0.0240674168510902	0.00630301530436138
ENSG00000008311	0.165955332127546	0.121452861861921	0.101904032256404	0.0814668745574091	0.0607813724922511	0.0493841738869257	0.0286475277575418	0.00351806901370594
ENSG00000008323	0.138660838374976	0.0866197892811604	0.0628738651022458	0.0505226594491233	0.0381566847869983	0.0220282996506365	0.0170165758843317	0.00847329488736781
ENSG00000008324	0.164903485130401	0.144981758365019	0.130029315933426	0.0979831266578313	0.0784447308562642	0.0719506056366073	0.0506440821229336	0.00312624476553183
ENSG00000008382	0.119348858722134	0.0771861012645766	0.064501491372898	0.0573695740913664	0.0405946366146221	0.0293489770258397	0.0155823481840251	0.0116104609216218
ENSG00000008394	0.149670230577831	0.0960173882612219	0.0591117435721573	0.036915082491741	0.0287001212520527	0.0203472022531144	0.012801766203102	0.00440224144489459
ENSG00000008405	0.152558398196326	0.146141475877314	0.130473315726798	0.116250170677492	0.106764837600739	0.0936320319202882	0.0851588204537834	0.0369547782502213
ENSG00000008438	0.206153585186858	0.159417428868109	0.132170534649589	0.100933524097914	0.0719517100794129	0.0523424097243751	0.00562608205600893	0.0011172339728272
ENSG00000008441	0.134909475102249	0.0829723820243344	0.0632546299898455	0.0447679883313382	0.0345435948406921	0.0293866839840431	0.0177921431277355	0.00704823205162415
ENSG00000008513	0.16071349334363	0.123433183792837	0.125420381821072	0.112222546681029	0.0983506322532474	0.0760897559500619	0.0650347408428643	0.0253532712462996
ENSG00000008516	0.26903953766735	0.227916355503808	0.12377975253098	0.069329705551319	0.0638025439155463	0.0330382400565962	0.00945149735287813	0.0016188241955069
ENSG00000008517	0.153814814395518	0.0922324376854759	0.0626685842079348	0.0445282379847489	0.0344622123058082	0.0293220740167554	0.0167362993119035	0.00697390644042866
ENSG00000008710	0.141489486737658	0.120657969377217	0.112782780282534	0.0959496797684296	0.0909586919350773	0.059157968045571	0.0565539258115569	0.011763598707597
ENSG00000008735	0.189292831948789	0.161799648712201	0.105188040415032	0.0620927567724262	0.039969928242811	0.0242694798792383	0.0100854248524443	0.00171078179378898
ENSG00000008838	0.105559451146801	0.0825063928291741	0.0710556347164961	0.0566902803462629	0.0409320571172551	0.0309893658055146	0.0162006120990414	0.0037499596957845
ENSG00000008853	0.182250948215701	0.156771624461842	0.111229930064635	0.0890099262469932	0.0766014734532572	0.0552659673267485	0.0424822149930713	0.0210426250667044
ENSG00000008869	0.100704044925446	0.0534171767208128	0.0375153797145072	0.0326430685792491	0.0250529071665549	0.0176528430051836	0.0134018147853791	0.00490607656536452
ENSG00000008952	0.107301690883258	0.0921678264246909	0.0715506819122386	0.055620020622796	0.0445328393604942	0.0361792545730635	0.0334405467557404	0.00422151493743287
ENSG00000008988	0.136749981573753	0.108664943659696	0.101339964245679	0.0973064542984844	0.0816571331203334	0.0590212084963497	0.0522234447379212	0.0102135567717852
ENSG00000009307	0.170918914047732	0.154080572736362	0.142838898945842	0.148661613528254	0.143503198636735	0.108120065419926	0.0925625778131132	0.0481952028166775
ENSG00000009335	0.0932203320570626	0.0726032599353515	0.0586259959385408	0.0450436645463901	0.0344508315828486	0.0226584980471283	0.0143147136780043	0.00430748422131121
ENSG00000009413	0.167380065027854	0.137274267812768	0.0933305241739963	0.0806037642478682	0.0381539133179897	0.0389819383318673	0.0106540491966155	0.00436575225787674
ENSG00000009694	0.155126127510209	0.111846124368586	0.0698698161452582	0.0442641054018408	0.0314834929928747	0.0241389291978515	0.0148561733847913	0.00433028124182313
ENSG00000009709	0.156651812355515	0.0858183062829663	0.0668023298914512	0.0453794342336085	0.0278405413767517	0.016961652235476	0.0138575829081904	0.00491735238995316
ENSG00000009724	0.22503591931794	0.23065797972172	0.238856056674475	0.254219258168283	0.239919150116691	0.230449075212842	0.165689919264326	0.0476286740944401
ENSG00000009765	0.225770856864896	0.135893178831442	0.0558717261812655	0.0322239602113769	0.0253545912359096	0.020596858276709	0.019967043069573	0.00798186833417969
ENSG00000009780	0.130601947308379	0.12227214912747	0.118175367856828	0.110507636857537	0.100941882725027	0.0918170294695784	0.0811644327519091	0.0340204945787915
ENSG00000009790	0.209690041643415	0.164074131387032	0.120995175628742	0.0641945938427179	0.0307874638146385	0.0224479835843046	0.0156615689143387	0.00474617927355888
ENSG00000009830	0.184351823285295	0.20272044210295	0.176504712484971	0.144475813135319	0.118423664456721	0.090696138821406	0.0732882811738574	0.0308371252007346
ENSG00000009844	0.13537685733356	0.116497638000356	0.109613843609423	0.0921005025150883	0.0717027062821319	0.0559511168767343	0.0442638708388364	0.00270024039387128
ENSG00000009950	0.152979916841824	0.0805571422188737	0.0612916248178904	0.0673461997685776	0.0616186407442738	0.0568896940820896	0.0423037281497611	0.0120487268401899
ENSG00000009954	0.0955790055959274	0.0923074071477218	0.0832150212911373	0.0746464331232238	0.0569597429806232	0.046905189456007	0.0303627506969037	0.00357252398078076
ENSG00000010017	0.179289560414303	0.176515029233668	0.166917219710288	0.132489671751951	0.0993457259735255	0.103483117272509	0.0561341310688596	0.0226913868641395
ENSG00000010030	0.166634904237447	0.108481585777833	0.0990576937672268	0.0642605839729923	0.0450526709709579	0.0192865013497281	0.020602365570812	0.004290988941529
ENSG00000010072	0.176019450467027	0.215051188216951	0.225041831559949	0.225777431866898	0.214551065125859	0.188777686206538	0.173666664873145	0.0759332990548401
ENSG00000010165	0.14539808773816	0.124519437028301	0.0972741058964136	0.077640458267896	0.040889261490725	0.0257840204735264	0.0181671351939843	0.00319656272332274
ENSG00000010219	0.201100581384934	0.224160529705285	0.240552185642097	0.226615354994269	0.199051311317249	0.169818948585369	0.148785637545302	0.0632684133282495
ENSG00000010244	0.0977995179006221	0.101765820103956	0.0997784595395776	0.103886421557901	0.0922240121380995	0.0845768189800941	0.0747817187006378	0.00326135886778718
ENSG00000010256	0.206863206890143	0.145991761500687	0.113073076921117	0.102105524278649	0.0687810251138296	0.0487898920504228	0.0314278795529824	0.0132956044491363
ENSG00000010270	0.112873320632519	0.0871178694533265	0.0822301954211215	0.076844762659493	0.0722798114432083	0.0659571216244985	0.0587004892062046	0.0043587727662126
ENSG00000010278	0.159839195844723	0.0934719935968409	0.0861435324283934	0.0769033118058035	0.0699133042682211	0.0602045201086022	0.04775296578586	0.0188620460346994
ENSG00000010282	0.169287353825802	0.0877644336156994	0.0386974418218698	0.0296687318644046	0.0250060440346348	0.0180179416699365	0.0122285166292395	0.00632253768667961
ENSG00000010292	0.19510441200223	0.190338412497336	0.174421074049933	0.174462821791831	0.153091842022698	0.146241543992957	0.126807171592904	0.00148903750367333
ENSG00000010295	0.132674285453117	0.113076273030376	0.108472140648935	0.107113353801501	0.100001104866213	0.0854051952236482	0.0568760191069078	0.0302670421827869
ENSG00000010318	0.234701096778535	0.273873018883795	0.286960780237778	0.285328424267141	0.271765330198689	0.247358499644883	0.225140129159431	0.0993746230461122
ENSG00000010319	0.186934289410161	0.142233636856994	0.101716424265666	0.0588105389540624	0.0392506833062678	0.0256568770984191	0.0103254145442861	0.00366568134356949
ENSG00000010322	0.149294331931185	0.139437951987714	0.116750932322256	0.106687480421443	0.104888713917041	0.080651254945292	0.069798219022678	0.0183826491784478
ENSG00000010327	0.141040910154486	0.127447184967048	0.125071468619458	0.12071739201723	0.113065146960658	0.0958078418292058	0.0613134840116328	0.033597592597597
ENSG00000010361	0.15891089943069	0.18097413290276	0.181731153688933	0.17847332383311	0.16248390992666	0.142523383760045	0.13121779185138	0.0570845888781678
ENSG00000010379	0.176330800744167	0.0804943284292002	0.0526455994294337	0.034390426076516	0.0270596825467449	0.0228216334022261	0.0103558804600395	0.00264829058926186
ENSG00000010539	0.225462014976746	0.227351327901829	0.209678639172564	0.18712320423237	0.152897164230365	0.126706686746154	0.11125501351682	0.0468949515951521
ENSG00000010610	0.172028241554713	0.124252567762806	0.100870025412266	0.0780780018864929	0.0670063894109523	0.0529494370625693	0.0264088110156837	0.0143183268878396
ENSG00000010626	0.179842220040763	0.161266505800399	0.142804240747386	0.129798763224954	0.108707046815237	0.0984877536857674	0.0797508025077319	0.0357660933386652
ENSG00000010671	0.225820432333804	0.169462754892227	0.0970297870027581	0.0557302632422431	0.0258921000683834	0.0219083683300046	0.0132524308684166	0.00241302971947789
ENSG00000010704	0.163835765152051	0.11536191554308	0.109469613101218	0.0916535073308567	0.0348077913394047	0.0248797201662665	0.0133307625557639	0.00477078561286728
ENSG00000010803	0.106533242537534	0.07503182867908	0.0497072164019215	0.0358882471408974	0.0280644947823689	0.0209023340867995	0.0145498623887372	0.00513915652972711
ENSG00000010810	0.126356365306143	0.0754528307136178	0.0492060223018762	0.0410484830718109	0.0358453116644151	0.0245276562974167	0.016473933790937	0.00645561174875409
ENSG00000010818	0.13930441021438	0.126801788201403	0.103781499714798	0.0940572542427376	0.087276602879531	0.0747465045778796	0.0668615882090672	0.0153086385513716
ENSG00000010932	0.143273058104105	0.12011681175826	0.100706096811617	0.106056972463505	0.0735364845261648	0.0629011705633286	0.0298457637242294	0.00956618014096394
ENSG00000011007	0.0991968163157453	0.0874450879908643	0.0745366622213808	0.0674400810431818	0.0560673629063503	0.0394100626890245	0.0308656671223393	0.00767332668458195
ENSG00000011009	0.111947523623621	0.0821320518598243	0.0676653504105353	0.0569890953810372	0.0563182257977778	0.0377867430090192	0.0222606304658084	0.00908055926811264
ENSG00000011021	0.117453014827829	0.0960151660298886	0.0640393054980711	0.0419108927798154	0.034259433536172	0.0247219112219162	0.0159907892724906	0.00453828857515609
ENSG00000011028	0.14924416033473	0.101181809986079	0.0874257887480548	0.084200387000993	0.076621560469043	0.0683036312833975	0.0555611604819925	0.0197023445666567
ENSG00000011083	0.196978437362962	0.103875346406497	0.0796440903473021	0.0452437431242178	0.0179979755138119	0.00928740864060845	0.0080951141658676	0.00275277051898075
ENSG00000011105	0.125008902368694	0.0947184845174364	0.0658125759050257	0.066818093502091	0.0480451760405248	0.0303490142138436	0.0154108660411226	0.00486083979209008
ENSG00000011114	0.0930638423418494	0.0657594375878615	0.0504125074161773	0.0433397789301756	0.0286910877094782	0.0297954764539075	0.0187139504119329	0.00654022554463491
ENSG00000011132	0.106604818549172	0.0914044069444671	0.0742378379397085	0.0636503044078798	0.0405674016090328	0.0303313836204998	0.0257354504881477	0.00408856989967496
ENSG00000011143	0.128029275293663	0.113409902305325	0.0887127214019479	0.0765786971718818	0.0606391428015642	0.0467741571760337	0.0428914033114026	0.0171806600124104
ENSG00000011198	0.171767115256009	0.100469242697058	0.0884893277679366	0.072875725325052	0.0719561043236022	0.0628622097461377	0.0449781981712118	0.0136541189043899
ENSG00000011201	0.149329515729751	0.0932629547912015	0.0695898536272392	0.055167941051192	0.0385384644379247	0.0397112751834839	0.022216782150562	0.0120493984912197
